HEADER_TIME_STAMP,VALUE,HZ,DEVICE,SR,GRANGE,NAME,TYPE
2018-06-14 14:33:55.000,7.804739737,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:00.000,7.832208732,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:05.000,7.847689041,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:10.000,7.816562964,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:15.000,7.828111730,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:20.000,7.816317687,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:25.000,7.809682341,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:30.000,7.813331807,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:35.000,7.813040314,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:40.000,7.829516329,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:45.000,7.828428438,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:50.000,7.833289382,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:34:55.000,7.833186365,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:00.000,7.833650810,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:05.000,7.844466606,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:10.000,7.827776168,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:15.000,7.822309805,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:20.000,7.829806221,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:25.000,7.818947151,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:30.000,7.834976518,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:35.000,7.832957667,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:40.000,7.836289440,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:45.000,7.826277995,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:50.000,7.839559687,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:35:55.000,7.847265362,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:44:30.000,7.143562577,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:44:35.000,7.119461326,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:44:40.000,7.129325917,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:44:45.000,7.122714805,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:44:50.000,7.148513098,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:44:55.000,7.163613187,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:00.000,7.134947003,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:05.000,7.106107436,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:10.000,7.132429961,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:15.000,7.136900567,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:20.000,7.127674472,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:25.000,7.120621642,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:30.000,7.135690496,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:35.000,7.163879211,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:40.000,7.167445953,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:45.000,7.174551685,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:50.000,7.177833614,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:45:55.000,7.155351412,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:00.000,7.170123134,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:05.000,7.162354992,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:10.000,7.147583509,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:15.000,7.133340447,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:20.000,7.185160118,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:25.000,7.151903096,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:30.000,7.181783455,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:35.000,7.153148056,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:40.000,7.133136993,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:45.000,7.150168750,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:50.000,7.170775011,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:46:55.000,7.157500861,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:00.000,3.773360029,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:05.000,3.801736701,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:10.000,3.782971354,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:15.000,3.806117606,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:20.000,3.796098749,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:25.000,3.784410191,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:30.000,3.809851564,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:35.000,3.792754882,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:40.000,3.810544438,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:45.000,3.801798696,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:50.000,3.802687702,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:48:55.000,3.807544504,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:00.000,3.812929401,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:05.000,3.818889087,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:10.000,3.819469715,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:15.000,3.831544813,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:20.000,3.828897156,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:25.000,3.853347651,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:30.000,3.832485885,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:35.000,3.848659333,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:40.000,3.856933460,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:45.000,3.850202322,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:50.000,3.845841602,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:49:55.000,3.831992178,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:50:00.000,3.834867951,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:50:05.000,3.889692222,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:50:10.000,3.861687127,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:50:15.000,3.868576716,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:50:20.000,3.877679994,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:50:25.000,3.877489935,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:55:30.000,2.552653344,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:55:35.000,2.567861107,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:55:40.000,2.556305901,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:55:45.000,2.516156769,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:55:50.000,2.563682858,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:55:55.000,2.606811892,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:00.000,2.602189804,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:05.000,2.641376273,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:10.000,2.619159794,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:15.000,2.636243233,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:20.000,2.582936864,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:25.000,2.623999963,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:30.000,2.614396631,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:35.000,2.608592758,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:40.000,2.647798946,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:45.000,2.601242411,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:50.000,2.602432928,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:56:55.000,2.622276000,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:00.000,2.612024581,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:05.000,2.621068661,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:10.000,2.603268564,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:15.000,2.596282046,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:20.000,2.633448035,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:25.000,2.605946385,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:30.000,2.605335525,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:35.000,2.615972879,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:40.000,2.648247016,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:45.000,2.647430675,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:50.000,2.662453122,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:57:55.000,2.654337122,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_narrowband_noextrap
2018-06-14 14:25:30.000,2.088479769,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:25:35.000,2.083059889,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:25:40.000,2.088464035,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:25:45.000,2.088394007,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:25:50.000,2.088448824,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:25:55.000,2.086916436,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:00.000,2.090655251,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:05.000,2.089972116,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:10.000,2.087609034,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:15.000,2.089912229,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:20.000,2.085097251,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:25.000,2.084939199,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:30.000,2.088828854,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:35.000,2.084756185,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:40.000,2.095250796,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:45.000,2.084912495,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:50.000,2.086616748,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:26:55.000,2.085348923,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:00.000,2.083269044,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:05.000,2.086522205,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:10.000,2.086720348,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:15.000,2.090462987,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:20.000,2.087550696,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:25.000,2.098998171,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:30.000,2.091245828,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:35.000,2.087773901,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:40.000,2.091498729,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:45.000,2.093451577,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:50.000,2.090743706,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:27:55.000,2.087307883,1,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:33:30.000,8.200606730,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:33:35.000,8.198496131,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:33:40.000,8.206739584,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:33:45.000,8.199870459,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:33:50.000,8.195589349,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:33:55.000,8.182024754,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:00.000,8.211668680,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:05.000,8.226681203,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:10.000,8.195922876,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:15.000,8.214307843,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:20.000,8.188989976,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:25.000,8.184208804,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:30.000,8.196976205,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:35.000,8.192838633,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:40.000,8.208243788,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:45.000,8.205880653,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:50.000,8.211502774,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:34:55.000,8.213602416,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:00.000,8.211884672,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:05.000,8.217313032,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:10.000,8.209984117,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:15.000,8.207685515,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:20.000,8.214474741,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:25.000,8.195426867,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:30.000,8.214163027,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:35.000,8.216314998,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:40.000,8.218370919,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:45.000,8.203560078,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:50.000,8.213432360,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:35:55.000,8.226749681,2,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:44:30.000,18.319450706,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:44:35.000,18.329725284,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:44:40.000,18.237551987,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:44:45.000,18.276218584,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:44:50.000,18.325318804,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:44:55.000,18.378000009,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:00.000,18.231338288,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:05.000,18.296761644,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:10.000,18.344769998,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:15.000,18.269598979,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:20.000,18.267830007,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:25.000,18.323904297,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:30.000,18.307975922,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:35.000,18.310806875,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:40.000,18.401605528,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:45.000,18.240969462,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:50.000,18.268785066,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:45:55.000,18.292829568,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:00.000,18.373669420,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:05.000,18.361146289,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:10.000,18.304579528,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:15.000,18.247661164,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:20.000,18.335331527,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:25.000,18.265319109,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:30.000,18.332553411,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:35.000,18.288843214,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:40.000,18.310981509,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:45.000,18.352572531,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:50.000,18.290602146,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:46:55.000,18.271907794,3,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:00.000,30.528228770,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:05.000,30.561521309,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:10.000,30.562633431,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:15.000,30.641641071,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:20.000,30.703431160,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:25.000,30.658778762,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:30.000,30.665365037,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:35.000,30.721100310,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:40.000,30.632350677,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:45.000,30.679005686,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:50.000,30.597642744,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:48:55.000,30.756630583,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:00.000,30.910635970,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:05.000,30.839641393,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:10.000,30.992199027,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:15.000,30.921696797,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:20.000,31.055162063,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:25.000,30.933742360,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:30.000,31.045921542,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:35.000,31.044394589,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:40.000,30.987840223,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:45.000,30.998594045,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:50.000,31.183897201,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:49:55.000,31.054206722,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:50:00.000,31.061832643,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:50:05.000,31.195094352,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:50:10.000,31.285500492,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:50:15.000,31.370353105,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:50:20.000,31.231877486,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:50:25.000,31.386273976,4,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:55:30.000,37.497049281,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:55:35.000,37.587241814,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
2018-06-14 14:55:40.000,37.510793087,5,GT9X,60,8,"GT9X: 60Hz, 8g",mims_noextrap
