HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:44.985,0.141,-0.234,1.125,1
2018-06-14 14:25:45.035,0.234,-0.234,1.125,1
2018-06-14 14:25:45.085,0.312,-0.156,1.109,1
2018-06-14 14:25:45.135,0.391,-0.078,1.156,1
2018-06-14 14:25:45.185,0.391,0.047,1.141,1
2018-06-14 14:25:45.235,0.391,0.109,1.141,1
2018-06-14 14:25:45.285,0.359,0.172,1.141,1
2018-06-14 14:25:45.335,0.250,0.344,1.125,1
2018-06-14 14:25:45.385,0.156,0.375,1.141,1
2018-06-14 14:25:45.435,0.078,0.391,1.109,1
2018-06-14 14:25:45.485,-0.031,0.391,1.141,1
2018-06-14 14:25:45.535,-0.109,0.344,1.125,1
2018-06-14 14:25:45.585,-0.172,0.281,1.141,1
2018-06-14 14:25:45.635,-0.234,0.250,1.172,1
2018-06-14 14:25:45.685,-0.281,0.047,1.141,1
2018-06-14 14:25:45.735,-0.266,-0.031,1.141,1
2018-06-14 14:25:45.785,-0.266,-0.078,1.141,1
2018-06-14 14:25:45.835,-0.188,-0.188,1.125,1
2018-06-14 14:25:45.885,-0.094,-0.250,1.141,1
2018-06-14 14:25:45.935,0.016,-0.266,1.125,1
2018-06-14 14:25:45.985,0.047,-0.250,1.141,1
2018-06-14 14:25:46.035,0.266,-0.188,1.109,1
2018-06-14 14:25:46.085,0.375,-0.109,1.156,1
2018-06-14 14:25:46.135,0.359,-0.047,1.141,1
2018-06-14 14:25:46.185,0.375,0.047,1.125,1
2018-06-14 14:25:46.235,0.391,0.141,1.141,1
2018-06-14 14:25:46.285,0.375,0.188,1.125,1
2018-06-14 14:25:46.335,0.344,0.250,1.125,1
2018-06-14 14:25:46.385,0.125,0.406,1.125,1
2018-06-14 14:25:46.435,0.031,0.391,1.125,1
2018-06-14 14:25:46.485,-0.047,0.359,1.125,1
2018-06-14 14:25:46.535,-0.109,0.344,1.141,1
2018-06-14 14:25:46.585,-0.203,0.266,1.125,1
2018-06-14 14:25:46.635,-0.250,0.188,1.125,1
2018-06-14 14:25:46.685,-0.266,0.109,1.141,1
2018-06-14 14:25:46.735,-0.266,-0.062,1.109,1
2018-06-14 14:25:46.785,-0.203,-0.141,1.125,1
2018-06-14 14:25:46.835,-0.172,-0.172,1.125,1
2018-06-14 14:25:46.885,-0.125,-0.234,1.141,1
