HEADER_TIME_STAMP,X,Y,Z,HZ
2018-06-14 14:25:40.347,0.218,-0.189,-1.086,1
2018-06-14 14:25:40.381,0.251,-0.122,-1.039,1
2018-06-14 14:25:40.414,0.276,-0.063,-1.086,1
2018-06-14 14:25:40.448,0.326,-0.034,-1.095,1
2018-06-14 14:25:40.481,0.335,0.122,-1.073,1
2018-06-14 14:25:40.515,0.297,0.193,-1.099,1
2018-06-14 14:25:40.548,0.239,0.227,-1.039,1
2018-06-14 14:25:40.582,0.213,0.223,-1.004,1
2018-06-14 14:25:40.615,0.134,0.311,-1.039,1
2018-06-14 14:25:40.648,0.109,0.340,-1.095,1
2018-06-14 14:25:40.682,0.038,0.366,-1.086,1
2018-06-14 14:25:40.715,-0.025,0.353,-1.082,1
2018-06-14 14:25:40.749,-0.084,0.340,-1.095,1
2018-06-14 14:25:40.782,-0.121,0.336,-1.043,1
2018-06-14 14:25:40.816,-0.247,0.256,-0.983,1
2018-06-14 14:25:40.849,-0.251,0.235,-1.035,1
2018-06-14 14:25:40.883,-0.297,0.176,-1.043,1
2018-06-14 14:25:40.916,-0.322,0.139,-1.035,1
2018-06-14 14:25:40.950,-0.314,0.071,-1.069,1
2018-06-14 14:25:40.983,-0.372,-0.008,-1.095,1
2018-06-14 14:25:41.017,-0.364,-0.034,-1.060,1
2018-06-14 14:25:41.050,-0.305,-0.164,-1.129,1
2018-06-14 14:25:41.084,-0.285,-0.206,-1.112,1
2018-06-14 14:25:41.117,-0.167,-0.223,-0.953,1
2018-06-14 14:25:41.151,-0.100,-0.248,-0.944,1
2018-06-14 14:25:41.184,-0.092,-0.286,-1.164,1
2018-06-14 14:25:41.218,0.054,-0.286,-0.991,1
2018-06-14 14:25:41.251,0.105,-0.231,-1.125,1
2018-06-14 14:25:41.285,0.159,-0.197,-1.043,1
2018-06-14 14:25:41.318,0.130,-0.202,-1.082,1
2018-06-14 14:25:41.352,0.176,-0.244,-1.086,1
2018-06-14 14:25:41.385,0.264,-0.067,-1.035,1
2018-06-14 14:25:41.419,0.276,-0.013,-1.060,1
2018-06-14 14:25:41.452,0.280,-0.063,-1.043,1
2018-06-14 14:25:41.486,0.310,0.038,-1.004,1
2018-06-14 14:25:41.519,0.251,0.139,-1.047,1
2018-06-14 14:25:41.553,0.318,0.218,-1.172,1
2018-06-14 14:25:41.586,0.176,0.315,-1.043,1
2018-06-14 14:25:41.620,0.138,0.307,-0.974,1
2018-06-14 14:25:41.653,0.075,0.315,-0.987,1
2018-06-14 14:25:41.687,0.071,0.324,-1.004,1
2018-06-14 14:25:41.720,-0.013,0.366,-1.056,1
2018-06-14 14:25:41.754,-0.134,0.366,-1.052,1
2018-06-14 14:25:41.787,-0.188,0.324,-1.004,1
2018-06-14 14:25:41.821,-0.230,0.294,-1.095,1
2018-06-14 14:25:41.854,-0.268,0.244,-1.073,1
2018-06-14 14:25:41.888,-0.314,0.265,-1.043,1
2018-06-14 14:25:41.921,-0.364,0.113,-1.056,1
2018-06-14 14:25:41.955,-0.364,0.021,-1.103,1
2018-06-14 14:25:41.988,-0.343,-0.013,-1.073,1
2018-06-14 14:25:42.021,-0.305,-0.013,-1.047,1
2018-06-14 14:25:42.055,-0.285,-0.147,-1.073,1
2018-06-14 14:25:42.088,-0.285,-0.197,-1.056,1
2018-06-14 14:25:42.122,-0.121,-0.248,-1.009,1
2018-06-14 14:25:42.155,-0.113,-0.256,-1.112,1
2018-06-14 14:25:42.189,-0.017,-0.261,-1.073,1
2018-06-14 14:25:42.222,-0.042,-0.277,-1.065,1
2018-06-14 14:25:42.256,0.042,-0.256,-1.022,1
2018-06-14 14:25:42.289,0.088,-0.248,-1.086,1
2018-06-14 14:25:42.323,0.155,-0.218,-1.065,1
2018-06-14 14:25:42.356,0.226,-0.176,-1.017,1
2018-06-14 14:25:42.390,0.272,-0.021,-1.073,1
2018-06-14 14:25:42.423,0.285,-0.042,-1.103,1
2018-06-14 14:25:42.457,0.318,0.021,-1.052,1
2018-06-14 14:25:42.490,0.285,0.101,-1.086,1
2018-06-14 14:25:42.524,0.272,0.168,-1.065,1
2018-06-14 14:25:42.557,0.226,0.214,-1.056,1
2018-06-14 14:25:42.591,0.205,0.189,-0.978,1
2018-06-14 14:25:42.624,0.276,0.265,-1.004,1
2018-06-14 14:25:42.658,0.134,0.324,-0.983,1
2018-06-14 14:25:42.691,0.033,0.345,-0.996,1
2018-06-14 14:25:42.725,-0.050,0.370,-1.108,1
2018-06-14 14:25:42.758,-0.063,0.382,-1.095,1
2018-06-14 14:25:42.792,-0.172,0.366,-1.013,1
2018-06-14 14:25:42.825,-0.255,0.286,-1.065,1
2018-06-14 14:25:42.859,-0.305,0.206,-1.095,1
2018-06-14 14:25:42.892,-0.326,0.168,-1.082,1
2018-06-14 14:25:42.926,-0.351,0.092,-1.086,1
2018-06-14 14:25:42.959,-0.364,0.000,-1.095,1
2018-06-14 14:25:42.993,-0.343,0.050,-1.125,1
2018-06-14 14:25:43.026,-0.322,-0.071,-1.056,1
2018-06-14 14:25:43.060,-0.293,-0.147,-1.086,1
2018-06-14 14:25:43.093,-0.247,-0.189,-1.043,1
2018-06-14 14:25:43.127,-0.159,-0.197,-1.000,1
2018-06-14 14:25:43.160,-0.109,-0.265,-1.056,1
2018-06-14 14:25:43.194,-0.063,-0.307,-1.116,1
2018-06-14 14:25:43.227,0.054,-0.248,-1.017,1
2018-06-14 14:25:43.261,0.092,-0.248,-1.078,1
2018-06-14 14:25:43.294,0.121,-0.206,-1.116,1
2018-06-14 14:25:43.328,0.176,-0.218,-1.022,1
2018-06-14 14:25:43.361,0.255,-0.130,-1.013,1
2018-06-14 14:25:43.395,0.280,-0.046,-1.125,1
